Date1,Answer1,Interval,Ease factor,Time to answer1,Review type1,Date2,Answer2,Time to answer2,Review type2,Card ID 
2021-06-01 18:56:44,1,0.0006944444444444445,0.0,5.98,Learn,2021-06-01 23:18:42,1,7.41,Learn,1622115586395
2021-06-01 23:18:42,1,0.0006944444444444445,0.0,7.41,Learn,2021-06-02 18:43:51,1,5.694,Learn,1622115586395
2021-06-02 18:43:51,1,0.0006944444444444445,0.0,5.694,Learn,2021-06-02 18:45:09,3,6.738,Learn,1622115586395
2021-06-02 18:45:09,3,0.006944444444444444,0.0,6.738,Learn,2021-06-02 18:59:56,3,5.406,Learn,1622115586395
2021-06-02 18:59:56,3,1,2.5,5.406,Learn,2021-06-06 09:08:49,3,8.964,Review,1622115586395
2021-06-06 09:08:49,3,4,2.5,8.964,Review,2021-06-12 12:28:36,3,7.948,Review,1622115586395
2021-06-12 12:28:36,3,13,2.5,7.948,Review,2021-06-26 21:44:29,3,7.133,Review,1622115586395
2021-06-26 21:44:29,3,32,2.5,7.133,Review,2021-07-31 01:26:42,3,7.827,Review,1622115586395
2021-07-31 01:26:42,3,85,2.5,7.827,Review,2021-10-26 10:55:27,3,6.653,Review,1622115586395
2021-06-05 20:41:38,1,0.0006944444444444445,0.0,5.541,Learn,2021-06-05 20:42:59,3,5.829,Learn,1622115586396
2021-06-05 20:42:59,3,0.006944444444444444,0.0,5.829,Learn,2021-06-05 20:46:01,3,2.349,Learn,1622115586396
2021-06-05 20:46:01,3,1,2.5,2.349,Learn,2021-06-08 07:53:51,3,2.806,Review,1622115586396
2021-06-08 07:53:51,3,5,2.5,2.806,Review,2021-06-16 10:23:09,3,2.723,Review,1622115586396
2021-06-16 10:23:09,3,17,2.5,2.723,Review,2021-07-03 14:34:31,3,2.949,Review,1622115586396
2021-07-03 14:34:31,3,41,2.5,2.949,Review,2021-08-15 19:27:43,3,2.24,Review,1622115586396
2021-08-15 19:27:43,3,100,2.5,2.24,Review,2021-11-24 20:48:03,3,1.857,Review,1622115586396
2021-06-11 13:45:07,3,0.006944444444444444,0.0,4.499,Learn,2021-06-11 13:49:11,3,3.212,Learn,1622115586397
2021-06-11 13:49:11,3,1,2.5,3.212,Learn,2021-06-15 08:09:26,3,7.767,Review,1622115586397
2021-06-15 08:09:26,3,5,2.5,7.767,Review,2021-06-22 10:51:03,3,3.437,Review,1622115586397
2021-06-22 10:51:03,3,13,2.5,3.437,Review,2021-07-06 00:06:40,3,3.625,Review,1622115586397
2021-07-06 00:06:40,3,32,2.5,3.625,Review,2021-08-07 17:47:45,3,4.626,Review,1622115586397
2021-08-07 17:47:45,3,78,2.5,4.626,Review,2021-10-27 23:35:05,3,5.09,Review,1622115586397
2021-06-13 10:02:28,3,0.006944444444444444,0.0,6.016,Learn,2021-06-14 23:26:57,3,2.424,Learn,1622115586398
2021-06-14 23:26:57,3,1,2.5,2.424,Learn,2021-06-18 23:28:51,1,5.32,Review,1622115586398
2021-06-18 23:28:51,1,0.006944444444444444,2.3,5.32,Review,2021-06-18 23:32:35,3,2.936,Relearn,1622115586398
2021-06-18 23:32:35,3,1,2.3,2.936,Relearn,2021-06-21 12:22:59,3,2.903,Review,1622115586398
2021-06-21 12:22:59,3,3,2.3,2.903,Review,2021-06-25 17:45:01,3,3.599,Review,1622115586398
2021-06-25 17:45:01,3,6,2.3,3.599,Review,2021-07-01 23:41:14,3,4.163,Review,1622115586398
2021-07-01 23:41:14,3,15,2.3,4.163,Review,2021-07-17 11:52:03,1,5.683,Review,1622115586398
2021-07-17 11:52:03,1,0.006944444444444444,2.1,5.683,Review,2021-07-18 21:44:54,3,5.271,Relearn,1622115586398
2021-07-18 21:44:54,3,1,2.1,5.271,Relearn,2021-07-23 12:59:14,3,3.171,Review,1622115586398
2021-07-23 12:59:14,3,6,2.1,3.171,Review,2021-07-31 23:46:32,3,2.106,Review,1622115586398
2021-07-31 23:46:32,3,15,2.1,2.106,Review,2021-08-17 00:35:54,3,3.135,Review,1622115586398
2021-08-17 00:35:54,3,32,2.1,3.135,Review,2021-09-18 01:34:11,3,3.629,Review,1622115586398
2021-09-18 01:34:11,3,67,2.1,3.629,Review,2021-11-24 00:52:12,3,5.358,Review,1622115586398
2021-11-20 10:24:16,1,0.0006944444444444445,0.0,9.612,Learn,2021-11-20 10:24:46,1,6.889,Learn,1622115586399
2021-11-20 10:24:46,1,0.0006944444444444445,0.0,6.889,Learn,2021-11-20 10:24:58,1,6.376,Learn,1622115586399
2021-11-20 10:24:58,1,0.0006944444444444445,0.0,6.376,Learn,2021-11-20 10:25:04,3,3.689,Learn,1622115586399
2021-11-20 10:25:04,3,0.006944444444444444,0.0,3.689,Learn,2021-11-20 10:25:51,1,4.901,Learn,1622115586399
2021-11-20 10:25:51,1,0.0006944444444444445,0.0,4.901,Learn,2021-11-20 10:25:58,3,3.189,Learn,1622115586399
2021-11-20 10:25:58,3,0.006944444444444444,0.0,3.189,Learn,2021-11-20 10:26:01,3,1.714,Learn,1622115586399
2021-11-20 10:26:01,3,1,2.5,1.714,Learn,2021-11-24 00:50:09,1,12.226,Review,1622115586399
2021-11-24 00:50:09,1,0.006944444444444444,2.3,12.226,Review,2021-11-24 00:53:10,1,6.565,Relearn,1622115586399
2021-11-24 00:53:10,1,0.006944444444444444,2.3,6.565,Relearn,2021-11-24 00:53:32,3,4.272,Relearn,1622115586399
2021-11-24 00:53:32,3,1,2.3,4.272,Relearn,2021-11-28 23:48:33,1,4.284,Review,1622115586399
2021-11-28 23:48:33,1,0.006944444444444444,2.1,4.284,Review,2021-11-30 01:41:10,1,4.081,Relearn,1622115586399
2021-11-30 01:41:10,1,0.006944444444444444,2.1,4.081,Relearn,2021-12-01 00:03:22,1,3.829,Relearn,1622115586399
2021-12-01 00:03:22,1,0.006944444444444444,2.1,3.829,Relearn,2021-12-01 00:08:08,1,4.106,Relearn,1622115586399
2021-12-01 00:08:08,1,0.006944444444444444,2.1,4.106,Relearn,2021-12-01 00:15:17,1,4.611,Relearn,1622115586399
2021-12-01 00:15:17,1,0.006944444444444444,2.1,4.611,Relearn,2021-12-01 00:15:24,3,1.235,Relearn,1622115586399
2021-12-01 00:15:24,3,1,2.1,1.235,Relearn,2021-12-03 00:47:20,1,6.391,Review,1622115586399
2021-12-03 00:47:20,1,0.006944444444444444,1.9,6.391,Review,2021-12-04 00:16:49,1,5.129,Relearn,1622115586399
2021-12-04 00:16:49,1,0.006944444444444444,1.9,5.129,Relearn,2021-12-04 10:29:00,3,3.318,Relearn,1622115586399
2021-12-04 10:29:00,3,1,1.9,3.318,Relearn,2021-12-10 00:03:41,1,7.001,Review,1622115586399
2021-12-10 00:03:41,1,0.006944444444444444,1.7,7.001,Review,2021-12-10 00:23:55,3,2.204,Relearn,1622115586399
2021-12-10 00:23:55,3,1,1.7,2.204,Relearn,2021-12-14 10:56:44,3,5.749,Review,1622115586399
2021-12-14 10:56:44,3,5,1.7,5.749,Review,2021-12-24 14:13:12,3,9.929,Review,1622115586399
2021-12-22 12:00:29,1,0.0006944444444444445,0.0,6.35,Learn,2021-12-22 14:04:11,3,3.307,Learn,1622115586400
2021-12-22 14:04:11,3,0.006944444444444444,0.0,3.307,Learn,2021-12-23 17:34:09,3,3.359,Learn,1622115586400
2021-11-20 10:23:24,1,0.0006944444444444445,0.0,10.061,Learn,2021-11-20 10:24:23,3,3.474,Learn,1622115586405
2021-11-20 10:24:23,3,0.006944444444444444,0.0,3.474,Learn,2021-11-20 10:25:46,3,1.661,Learn,1622115586405
2021-11-20 10:25:46,3,1,2.5,1.661,Learn,2021-11-24 00:49:19,1,7.578,Review,1622115586405
2021-11-24 00:49:19,1,0.006944444444444444,2.3,7.578,Review,2021-11-24 00:53:04,3,1.604,Relearn,1622115586405
2021-11-24 00:53:04,3,1,2.3,1.604,Relearn,2021-11-28 23:48:58,3,6.322,Review,1622115586405
2021-11-28 23:48:58,3,6,2.3,6.322,Review,2021-12-05 17:35:34,3,8.604,Review,1622115586405
2021-12-05 17:35:34,3,13,2.3,8.604,Review,2021-12-22 11:59:44,3,2.013,Review,1622115586405
2021-11-30 01:42:55,3,0.006944444444444444,0.0,2.265,Learn,2021-12-01 00:03:38,4,1.952,Learn,1622115586406
2021-12-01 00:03:38,4,5,2.5,1.952,Learn,2021-12-10 00:04:15,3,1.63,Review,1622115586406
2021-12-04 23:59:25,1,0.0006944444444444445,0.0,7.017,Learn,2021-12-05 00:00:46,3,8.01,Learn,1622115586407
2021-12-05 00:00:46,3,0.006944444444444444,0.0,8.01,Learn,2021-12-05 00:01:13,3,2.695,Learn,1622115586407
2021-12-05 00:01:13,3,1,2.5,2.695,Learn,2021-12-07 00:11:06,1,3.516,Review,1622115586407
2021-12-07 00:11:06,1,0.006944444444444444,2.3,3.516,Review,2021-12-08 21:08:37,3,3.235,Relearn,1622115586407
2021-12-08 21:08:37,3,1,2.3,3.235,Relearn,2021-12-14 01:11:02,3,3.28,Review,1622115586407
2021-12-14 01:11:02,3,7,2.3,3.28,Review,2021-12-24 14:13:18,3,1.878,Review,1622115586407
2021-12-15 23:48:47,1,0.0006944444444444445,0.0,5.498,Learn,2021-12-17 01:33:10,3,6.038,Learn,1622115586408
2021-12-17 01:33:10,3,0.006944444444444444,0.0,6.038,Learn,2021-12-18 10:57:45,3,2.815,Learn,1622115586408
2021-12-18 10:57:45,3,1,2.5,2.815,Learn,2021-12-23 17:38:23,3,5.874,Review,1622115586408
2021-12-26 14:43:33,1,0.0006944444444444445,0.0,6.199,Learn,2021-12-26 21:42:02,1,7.861,Learn,1622115586409
2021-05-27 13:40:38,1,0.0006944444444444445,0.0,17.888,Learn,2021-05-27 13:41:52,3,3.018,Learn,1622115586411
2021-05-27 13:41:52,3,0.006944444444444444,0.0,3.018,Learn,2021-05-27 13:52:23,3,3.702,Learn,1622115586411
2021-05-27 13:52:23,3,1,2.5,3.702,Learn,2021-05-31 22:18:45,1,3.838,Review,1622115586411
2021-05-31 22:18:45,1,0.006944444444444444,2.3,3.838,Review,2021-05-31 23:45:22,3,1.924,Relearn,1622115586411
2021-05-31 23:45:22,3,1,2.3,1.924,Relearn,2021-06-04 13:31:12,3,4.03,Review,1622115586411
2021-06-04 13:31:12,3,4,2.3,4.03,Review,2021-06-11 13:44:55,3,27.188,Review,1622115586411
2021-06-11 13:44:55,3,10,2.3,27.188,Review,2021-06-25 17:41:40,3,4.83,Review,1622115586411
2021-06-25 17:41:40,3,26,2.3,4.83,Review,2021-07-28 21:34:35,1,4.055,Review,1622115586411
2021-07-28 21:34:35,1,0.006944444444444444,2.1,4.055,Review,2021-07-29 00:44:55,3,2.537,Relearn,1622115586411
2021-07-29 00:44:55,3,1,2.1,2.537,Relearn,2021-08-05 23:46:31,3,4.723,Review,1622115586411
2021-08-05 23:46:31,3,9,2.1,4.723,Review,2021-08-20 23:47:34,3,2.647,Review,1622115586411
2021-08-20 23:47:34,3,23,2.1,2.647,Review,2021-09-12 23:32:18,3,7.496,Review,1622115586411
2021-09-12 23:32:18,3,50,2.1,7.496,Review,2021-11-05 09:27:04,1,4.526,Review,1622115586411
2021-11-05 09:27:04,1,0.006944444444444444,1.9,4.526,Review,2021-11-06 02:07:46,3,3.083,Relearn,1622115586411
2021-11-06 02:07:46,3,1,1.9,3.083,Relearn,2021-11-10 22:20:13,3,1.951,Review,1622115586411
2021-11-10 22:20:13,3,5,1.9,1.951,Review,2021-11-20 10:13:36,3,2.497,Review,1622115586411
2021-11-20 10:13:36,3,14,1.9,2.497,Review,2021-12-05 00:00:10,3,2.169,Review,1622115586411
2021-05-28 09:54:46,1,0.0006944444444444445,0.0,8.901,Learn,2021-05-28 09:56:07,3,7.7,Learn,1622115586412
2021-05-28 09:56:07,3,0.006944444444444444,0.0,7.7,Learn,2021-05-28 10:02:28,3,3.497,Learn,1622115586412
2021-05-28 10:02:28,3,1,2.5,3.497,Learn,2021-06-01 08:35:24,3,10.263,Review,1622115586412
2021-06-01 08:35:24,3,4,2.5,10.263,Review,2021-06-07 11:41:54,3,2.642,Review,1622115586412
2021-06-07 11:41:54,3,12,2.5,2.642,Review,2021-06-22 10:50:23,2,5.446,Review,1622115586412
2021-06-22 10:50:23,2,15,2.35,5.446,Review,2021-07-09 00:17:08,3,5.346,Review,1622115586412
2021-07-09 00:17:08,3,35,2.35,5.346,Review,2021-08-17 23:45:01,3,4.073,Review,1622115586412
2021-08-17 23:45:01,3,83,2.35,4.073,Review,2021-11-11 12:13:34,3,4.766,Review,1622115586412
2021-05-29 12:21:19,1,0.0006944444444444445,0.0,5.651,Learn,2021-05-29 12:22:29,1,9.369,Learn,1622115586413
2021-05-29 12:22:29,1,0.0006944444444444445,0.0,9.369,Learn,2021-05-29 12:23:58,3,12.146,Learn,1622115586413
2021-05-29 12:23:58,3,0.006944444444444444,0.0,12.146,Learn,2021-05-29 12:37:24,3,3.467,Learn,1622115586413
2021-05-29 12:37:24,3,1,2.5,3.467,Learn,2021-06-02 18:44:03,1,8.554,Review,1622115586413
2021-06-02 18:44:03,1,0.006944444444444444,2.3,8.554,Review,2021-06-02 18:59:38,1,3.365,Relearn,1622115586413
2021-06-02 18:59:38,1,0.006944444444444444,2.3,3.365,Relearn,2021-06-02 19:01:13,2,6.645,Relearn,1622115586413
2021-06-02 19:01:13,2,0.006944444444444444,2.3,6.645,Relearn,2021-06-02 19:01:31,3,4.402,Relearn,1622115586413
2021-06-02 19:01:31,3,1,2.3,4.402,Relearn,2021-06-05 18:17:11,1,4.593,Review,1622115586413
2021-06-05 18:17:11,1,0.006944444444444444,2.1,4.593,Review,2021-06-05 20:41:27,3,6.502,Relearn,1622115586413
2021-06-05 20:41:27,3,1,2.1,6.502,Relearn,2021-06-08 07:53:48,1,4.978,Review,1622115586413
2021-06-08 07:53:48,1,0.006944444444444444,1.9,4.978,Review,2021-06-08 22:57:04,1,4.579,Relearn,1622115586413
2021-06-08 22:57:04,1,0.006944444444444444,1.9,4.579,Relearn,2021-06-08 23:00:21,3,7.913,Relearn,1622115586413
2021-06-08 23:00:21,3,1,1.9,7.913,Relearn,2021-06-12 12:28:04,3,6.283,Review,1622115586413
2021-06-12 12:28:04,3,3,1.9,6.283,Review,2021-06-18 23:28:39,1,8.918,Review,1622115586413
2021-06-18 23:28:39,1,0.006944444444444444,1.7,8.918,Review,2021-06-18 23:32:41,3,6.298,Relearn,1622115586413
2021-06-18 23:32:41,3,1,1.7,6.298,Relearn,2021-06-24 00:28:52,3,6.526,Review,1622115586413
2021-06-24 00:28:52,3,5,1.7,6.526,Review,2021-06-29 12:32:29,3,5.711,Review,1622115586413
2021-06-29 12:32:29,3,10,1.7,5.711,Review,2021-07-12 00:40:59,3,5.07,Review,1622115586413
2021-07-12 00:40:59,3,19,1.7,5.07,Review,2021-08-07 00:35:56,3,10.873,Review,1622115586413
2021-08-07 00:35:56,3,33,1.7,10.873,Review,2021-09-10 00:09:15,1,7.212,Review,1622115586413
2021-09-10 00:09:15,1,0.006944444444444444,1.5,7.212,Review,2021-09-10 00:16:57,3,3.195,Relearn,1622115586413
2021-09-10 00:16:57,3,1,1.5,3.195,Relearn,2021-09-10 23:29:49,3,3.221,Review,1622115586413
2021-09-10 23:29:49,3,3,1.5,3.221,Review,2021-09-15 20:50:35,3,3.076,Review,1622115586413
2021-09-15 20:50:35,3,5,1.5,3.076,Review,2021-09-25 23:24:02,3,3.31,Review,1622115586413
2021-09-25 23:24:02,3,9,1.5,3.31,Review,2021-10-11 21:24:28,2,2.258,Review,1622115586413
2021-10-11 21:24:28,2,10,1.35,2.258,Review,2021-10-21 12:29:17,1,18.153,Review,1622115586413
2021-10-21 12:29:17,1,0.006944444444444444,1.3,18.153,Review,2021-10-21 12:30:14,3,1.453,Relearn,1622115586413
2021-10-21 12:30:14,3,1,1.3,1.453,Relearn,2021-10-27 23:26:25,3,3.083,Review,1622115586413
2021-10-27 23:26:25,3,4,1.3,3.083,Review,2021-11-03 10:52:35,3,2.382,Review,1622115586413
2021-11-03 10:52:35,3,6,1.3,2.382,Review,2021-11-17 00:34:15,3,2.936,Review,1622115586413
2021-11-17 00:34:15,3,10,1.3,2.936,Review,2021-11-28 23:51:39,3,4.161,Review,1622115586413
2021-11-28 23:51:39,3,13,1.3,4.161,Review,2021-12-14 10:56:57,3,4.182,Review,1622115586413
2021-05-30 09:32:52,1,0.0006944444444444445,0.0,7.944,Learn,2021-05-30 09:36:07,3,5.595,Learn,1622115586414
2021-05-30 09:36:07,3,0.006944444444444444,0.0,5.595,Learn,2021-05-30 10:56:24,3,4.3,Learn,1622115586414
2021-05-30 10:56:24,3,1,2.5,4.3,Learn,2021-06-03 10:16:21,3,4.714,Review,1622115586414
2021-06-03 10:16:21,3,4,2.5,4.714,Review,2021-06-10 20:58:04,1,10.617,Review,1622115586414
2021-06-10 20:58:04,1,0.006944444444444444,2.3,10.617,Review,2021-06-10 21:18:19,3,9.051,Relearn,1622115586414
2021-06-10 21:18:19,3,1,2.3,9.051,Relearn,2021-06-16 10:22:14,1,2.692,Review,1622115586414
2021-06-16 10:22:14,1,0.006944444444444444,2.1,2.692,Review,2021-06-16 17:30:20,3,5.544,Relearn,1622115586414
2021-06-16 17:30:20,3,1,2.1,5.544,Relearn,2021-06-20 10:46:23,2,8.33,Review,1622115586414
2021-06-20 10:46:23,2,2,1.95,8.33,Review,2021-06-26 21:42:44,3,2.756,Review,1622115586414
2021-06-26 21:42:44,3,5,1.95,2.756,Review,2021-07-02 14:33:25,3,6.105,Review,1622115586414
2021-07-02 14:33:25,3,9,1.95,6.105,Review,2021-07-14 20:13:00,1,4.041,Review,1622115586414
2021-07-14 20:13:00,1,0.006944444444444444,1.75,4.041,Review,2021-07-14 22:13:19,3,3.632,Relearn,1622115586414
2021-07-14 22:13:19,3,1,1.75,3.632,Relearn,2021-07-17 11:51:41,3,3.299,Review,1622115586414
2021-07-17 11:51:41,3,4,1.75,3.299,Review,2021-07-27 09:02:05,1,4.041,Review,1622115586414
2021-07-27 09:02:05,1,0.006944444444444444,1.55,4.041,Review,2021-07-27 09:13:53,3,2.826,Relearn,1622115586414
2021-07-27 09:13:53,3,1,1.55,2.826,Relearn,2021-07-31 23:46:09,3,3.709,Review,1622115586414
2021-07-31 23:46:09,3,3,1.55,3.709,Review,2021-08-07 17:45:24,3,5.194,Review,1622115586414
2021-08-07 17:45:24,3,5,1.55,5.194,Review,2021-08-18 22:01:43,3,4.323,Review,1622115586414
2021-08-18 22:01:43,3,11,1.55,4.323,Review,2021-08-31 19:29:07,3,7.1,Review,1622115586414
2021-08-31 19:29:07,3,19,1.55,7.1,Review,2021-09-19 15:50:51,3,3.959,Review,1622115586414
2021-09-19 15:50:51,3,33,1.55,3.959,Review,2021-10-26 10:50:28,3,13.009,Review,1622115586414
2021-10-26 10:50:28,3,58,1.55,13.009,Review,2021-12-26 14:43:11,3,12.151,Review,1622115586414
2021-06-06 09:09:55,1,0.0006944444444444445,0.0,7.972,Learn,2021-06-06 09:15:33,3,2.29,Learn,1622115586415
2021-06-06 09:15:33,3,0.006944444444444444,0.0,2.29,Learn,2021-06-06 09:40:25,3,4.186,Learn,1622115586415
2021-06-06 09:40:25,3,1,2.5,4.186,Learn,2021-06-09 10:20:46,3,5.458,Review,1622115586415
2021-06-09 10:20:46,3,4,2.5,5.458,Review,2021-06-17 17:26:52,1,5.426,Review,1622115586415
2021-06-17 17:26:52,1,0.006944444444444444,2.3,5.426,Review,2021-06-17 17:38:18,1,2.643,Relearn,1622115586415
2021-06-17 17:38:18,1,0.006944444444444444,2.3,2.643,Relearn,2021-06-17 23:58:30,3,7.099,Relearn,1622115586415
2021-06-17 23:58:30,3,1,2.3,7.099,Relearn,2021-06-21 12:22:32,3,3.373,Review,1622115586415
2021-06-21 12:22:32,3,5,2.3,3.373,Review,2021-06-27 21:33:34,3,6.356,Review,1622115586415
2021-06-27 21:33:34,3,13,2.3,6.356,Review,2021-07-14 01:12:36,3,4.811,Review,1622115586415
2021-07-14 01:12:36,3,31,2.3,4.811,Review,2021-08-19 11:39:36,3,6.23,Review,1622115586415
2021-08-19 11:39:36,3,76,2.3,6.23,Review,2021-11-07 01:08:10,1,1.295,Review,1622115586415
2021-11-07 01:08:10,1,0.006944444444444444,2.1,1.295,Review,2021-11-08 00:28:41,1,4.638,Relearn,1622115586415
2021-11-08 00:28:41,1,0.006944444444444444,2.1,4.638,Relearn,2021-11-09 00:42:27,3,4.025,Relearn,1622115586415
2021-11-09 00:42:27,3,1,2.1,4.025,Relearn,2021-11-15 01:13:26,3,2.547,Review,1622115586415
2021-11-15 01:13:26,3,6,2.1,2.547,Review,2021-11-24 00:48:22,3,2.813,Review,1622115586415
2021-11-24 00:48:22,3,13,2.1,2.813,Review,2021-12-10 00:24:04,3,6.431,Review,1622115586415
2021-06-13 07:03:40,3,0.006944444444444444,0.0,4.857,Learn,2021-06-13 10:02:18,1,2.42,Learn,1622115586416
2021-06-13 10:02:18,1,0.0006944444444444445,0.0,2.42,Learn,2021-06-14 23:26:54,3,3.662,Learn,1622115586416
2021-06-14 23:26:54,3,0.006944444444444444,0.0,3.662,Learn,2021-06-15 08:08:03,3,3.129,Learn,1622115586416
2021-06-15 08:08:03,3,1,2.5,3.129,Learn,2021-06-19 22:18:48,1,3.423,Review,1622115586416
2021-06-19 22:18:48,1,0.006944444444444444,2.3,3.423,Review,2021-06-19 23:01:22,3,8.235,Relearn,1622115586416
2021-06-19 23:01:22,3,1,2.3,8.235,Relearn,2021-06-25 00:07:29,3,5.648,Review,1622115586416
2021-06-25 00:07:29,3,7,2.3,5.648,Review,2021-07-01 23:40:21,1,7.714,Review,1622115586416
2021-07-01 23:40:21,1,0.006944444444444444,2.1,7.714,Review,2021-07-01 23:41:57,3,3.3,Relearn,1622115586416
2021-07-01 23:41:57,3,1,2.1,3.3,Relearn,2021-07-03 14:33:42,1,5.685,Review,1622115586416
2021-07-03 14:33:42,1,0.006944444444444444,1.9,5.685,Review,2021-07-03 14:35:29,3,2.611,Relearn,1622115586416
2021-07-03 14:35:29,3,1,1.9,2.611,Relearn,2021-07-05 01:06:19,3,3.31,Review,1622115586416
2021-07-05 01:06:19,3,3,1.9,3.31,Review,2021-07-07 23:25:37,3,9.388,Review,1622115586416
2021-07-07 23:25:37,3,5,1.9,9.388,Review,2021-07-15 19:40:35,1,5.62,Review,1622115586416
2021-07-15 19:40:35,1,0.006944444444444444,1.7,5.62,Review,2021-07-16 00:50:22,1,7.826,Relearn,1622115586416
2021-07-16 00:50:22,1,0.006944444444444444,1.7,7.826,Relearn,2021-07-16 00:52:08,3,2.443,Relearn,1622115586416
2021-07-16 00:52:08,3,1,1.7,2.443,Relearn,2021-07-18 21:46:48,3,6.82,Review,1622115586416
2021-07-18 21:46:48,3,3,1.7,6.82,Review,2021-07-31 01:24:58,3,5.287,Review,1622115586416
2021-07-31 01:24:58,3,13,1.7,5.287,Review,2021-08-15 19:21:10,1,8.99,Review,1622115586416
2021-08-15 19:21:10,1,0.006944444444444444,1.5,8.99,Review,2021-08-16 20:14:54,3,3.095,Relearn,1622115586416
2021-08-16 20:14:54,3,1,1.5,3.095,Relearn,2021-08-21 19:19:11,3,5.066,Review,1622115586416
2021-08-21 19:19:11,3,3,1.5,5.066,Review,2021-08-25 23:34:30,3,4.037,Review,1622115586416
2021-08-25 23:34:30,3,5,1.5,4.037,Review,2021-09-02 00:49:22,3,3.936,Review,1622115586416
2021-09-02 00:49:22,3,9,1.5,3.936,Review,2021-09-11 22:36:31,1,8.878,Review,1622115586416
2021-09-11 22:36:31,1,0.006944444444444444,1.3,8.878,Review,2021-09-11 22:40:16,3,2.347,Relearn,1622115586416
2021-09-11 22:40:16,3,1,1.3,2.347,Relearn,2021-09-13 22:53:00,3,2.559,Review,1622115586416
2021-09-13 22:53:00,3,3,1.3,2.559,Review,2021-09-16 19:17:38,3,3.063,Review,1622115586416
2021-09-16 19:17:38,3,5,1.3,3.063,Review,2021-09-27 08:41:28,3,2.539,Review,1622115586416
2021-09-27 08:41:28,3,9,1.3,2.539,Review,2021-10-12 12:11:13,3,5.453,Review,1622115586416
2021-10-12 12:11:13,3,14,1.3,5.453,Review,2021-10-28 09:18:12,3,2.478,Review,1622115586416
2021-10-28 09:18:12,3,20,1.3,2.478,Review,2021-11-22 12:41:05,3,2.87,Review,1622115586416
2021-11-22 12:41:05,3,30,1.3,2.87,Review,2021-12-23 18:16:24,1,7.599,Review,1622115586416
2021-12-23 18:16:24,1,0.006944444444444444,1.3,7.599,Review,2021-12-23 18:17:48,3,4.399,Relearn,1622115586416
2021-05-30 11:26:12,1,0.0006944444444444445,0.0,3.247,Learn,2021-05-30 12:01:32,1,7.891,Learn,1622115586435
2021-05-30 12:01:32,1,0.0006944444444444445,0.0,7.891,Learn,2021-05-30 12:03:49,1,60.0,Learn,1622115586435
2021-05-30 12:03:49,1,0.0006944444444444445,0.0,60.0,Learn,2021-05-30 12:05:29,1,19.0,Learn,1622115586435
2021-05-30 12:05:29,1,0.0006944444444444445,0.0,19.0,Learn,2021-05-30 12:07:05,1,16.681,Learn,1622115586435
2021-05-30 12:07:05,1,0.0006944444444444445,0.0,16.681,Learn,2021-05-30 12:07:59,1,3.786,Learn,1622115586435
2021-05-30 12:07:59,1,0.0006944444444444445,0.0,3.786,Learn,2021-05-30 12:08:15,1,5.097,Learn,1622115586435
2021-05-30 12:08:15,1,0.0006944444444444445,0.0,5.097,Learn,2021-05-30 12:08:39,1,15.147,Learn,1622115586435
2021-05-30 12:08:39,1,0.0006944444444444445,0.0,15.147,Learn,2021-05-30 13:08:58,1,14.056,Learn,1622115586435
2021-05-30 13:08:58,1,0.0006944444444444445,0.0,14.056,Learn,2021-05-30 13:10:17,1,28.776,Learn,1622115586435
2021-05-30 13:10:17,1,0.0006944444444444445,0.0,28.776,Learn,2021-05-30 13:11:17,1,8.475,Learn,1622115586435
2021-05-30 13:11:17,1,0.0006944444444444445,0.0,8.475,Learn,2021-05-30 13:11:24,1,4.174,Learn,1622115586435
2021-05-30 13:11:24,1,0.0006944444444444445,0.0,4.174,Learn,2021-05-30 13:11:36,3,7.277,Learn,1622115586435
2021-05-30 13:11:36,3,0.006944444444444444,0.0,7.277,Learn,2021-05-30 13:12:46,3,43.905,Learn,1622115586435
2021-05-30 13:12:46,3,1,2.5,43.905,Learn,2021-05-31 23:46:51,1,5.812,Review,1622115586435
2021-05-31 23:46:51,1,0.006944444444444444,2.3,5.812,Review,2021-05-31 23:50:33,1,6.138,Relearn,1622115586435
2021-05-31 23:50:33,1,0.006944444444444444,2.3,6.138,Relearn,2021-05-31 23:51:18,1,4.664,Relearn,1622115586435
2021-05-31 23:51:18,1,0.006944444444444444,2.3,4.664,Relearn,2021-05-31 23:51:42,3,5.764,Relearn,1622115586435
2021-05-31 23:51:42,3,1,2.3,5.764,Relearn,2021-06-02 18:44:56,1,4.687,Review,1622115586435
2021-06-02 18:44:56,1,0.006944444444444444,2.1,4.687,Review,2021-06-02 19:00:09,2,12.617,Relearn,1622115586435
2021-06-02 19:00:09,2,0.006944444444444444,2.1,12.617,Relearn,2021-06-02 19:01:26,3,5.61,Relearn,1622115586435
2021-06-02 19:01:26,3,1,2.1,5.61,Relearn,2021-06-03 13:48:59,1,10.232,Review,1622115586435
2021-06-03 13:48:59,1,0.006944444444444444,1.9,10.232,Review,2021-06-03 13:54:14,3,14.19,Relearn,1622115586435
2021-06-03 13:54:14,3,1,1.9,14.19,Relearn,2021-06-05 20:42:21,3,8.205,Review,1622115586435
2021-06-05 20:42:21,3,3,1.9,8.205,Review,2021-06-10 20:59:11,1,6.787,Review,1622115586435
2021-06-10 20:59:11,1,0.006944444444444444,1.7,6.787,Review,2021-06-10 21:18:44,3,5.697,Relearn,1622115586435
